sales_key,sales_code,sales_date_key,customer_key,employee_key,store_key,payment_key,promotion_key,sales_status,invoice_number
11087,SAL011087,20220715,216,118,10,17,,Completed,INV-202207-011087
11088,SAL011088,20241008,757,255,22,9,,Completed,INV-202410-011088
11089,SAL011089,20240713,445,260,22,11,,Completed,INV-202407-011089
11090,SAL011090,20250601,286,217,19,11,,Completed,INV-202506-011090
11091,SAL011091,20250914,904,208,18,10,,Completed,INV-202509-011091
11092,SAL011092,20260330,707,121,11,1,38.0,Completed,INV-202603-011092
11093,SAL011093,20220111,370,34,3,18,,Completed,INV-202201-011093
11094,SAL011094,20221222,706,212,18,8,,Pending,INV-202212-011094
11095,SAL011095,20231220,342,13,2,10,,Completed,INV-202312-011095
11096,SAL011096,20220926,565,281,24,7,,Completed,INV-202209-011096
11097,SAL011097,20240811,74,125,11,18,,Completed,INV-202408-011097
11098,SAL011098,20250907,588,57,5,17,,Completed,INV-202509-011098
11099,SAL011099,20230417,348,187,16,5,,Completed,INV-202304-011099
11100,SAL011100,20240307,347,211,18,8,,Completed,INV-202403-011100
11101,SAL011101,20231103,444,105,9,7,,Completed,INV-202311-011101
11102,SAL011102,20241120,819,51,5,18,3.0,Pending,INV-202411-011102
11103,SAL011103,20250717,676,247,21,4,,Completed,INV-202507-011103
11104,SAL011104,20230125,724,262,22,11,,Completed,INV-202301-011104
11105,SAL011105,20220717,563,251,21,5,,Completed,INV-202207-011105
11106,SAL011106,20250329,273,257,22,5,,Completed,INV-202503-011106
11107,SAL011107,20230124,666,147,13,12,,Completed,INV-202301-011107
11108,SAL011108,20241211,134,242,21,9,,Completed,INV-202412-011108
11109,SAL011109,20240512,969,215,18,6,,Completed,INV-202405-011109
11110,SAL011110,20241015,868,142,12,16,,Completed,INV-202410-011110
11111,SAL011111,20231212,119,187,16,14,,Completed,INV-202312-011111
11112,SAL011112,20250111,326,192,16,17,,Completed,INV-202501-011112
11113,SAL011113,20230717,920,184,16,14,,Completed,INV-202307-011113
11114,SAL011114,20241218,902,67,6,12,,Completed,INV-202412-011114
11115,SAL011115,20240316,687,91,8,15,,Completed,INV-202403-011115
11116,SAL011116,20240731,543,261,22,6,,Completed,INV-202407-011116
11117,SAL011117,20240829,455,274,23,8,,Completed,INV-202408-011117
11118,SAL011118,20220323,17,153,13,16,,Completed,INV-202203-011118
11119,SAL011119,20220905,969,277,24,17,,Pending,INV-202209-011119
11120,SAL011120,20231218,466,117,10,18,,Completed,INV-202312-011120
11121,SAL011121,20220818,541,101,9,8,,Completed,INV-202208-011121
11122,SAL011122,20220204,836,108,9,14,,Cancelled,INV-202202-011122
11123,SAL011123,20230526,711,58,5,18,,Completed,INV-202305-011123
11124,SAL011124,20240928,263,286,24,3,,Completed,INV-202409-011124
11125,SAL011125,20230802,406,30,3,4,,Completed,INV-202308-011125
11126,SAL011126,20250928,685,28,3,1,,Pending,INV-202509-011126
11127,SAL011127,20260420,258,223,19,18,,Completed,INV-202604-011127
11128,SAL011128,20240924,90,27,3,14,,Pending,INV-202409-011128
11129,SAL011129,20230320,699,214,18,17,,Completed,INV-202303-011129
11130,SAL011130,20231026,321,139,12,8,,Completed,INV-202310-011130
11131,SAL011131,20230823,902,297,25,17,,Completed,INV-202308-011131
11132,SAL011132,20250316,21,230,20,3,27.0,Completed,INV-202503-011132
11133,SAL011133,20220408,583,108,9,3,,Completed,INV-202204-011133
11134,SAL011134,20220625,508,138,12,9,,Completed,INV-202206-011134
11135,SAL011135,20260102,957,292,25,14,,Completed,INV-202601-011135
11136,SAL011136,20250325,415,283,24,4,25.0,Completed,INV-202503-011136
11137,SAL011137,20220522,898,98,9,12,,Pending,INV-202205-011137
11138,SAL011138,20230106,236,181,16,17,,Completed,INV-202301-011138
11139,SAL011139,20230505,51,154,13,10,,Completed,INV-202305-011139
11140,SAL011140,20260128,337,98,9,8,,Completed,INV-202601-011140
11141,SAL011141,20220903,750,255,22,18,,Completed,INV-202209-011141
11142,SAL011142,20241208,591,105,9,13,,Completed,INV-202412-011142
11143,SAL011143,20230504,514,203,17,10,,Completed,INV-202305-011143
11144,SAL011144,20251117,643,150,13,3,,Completed,INV-202511-011144
11145,SAL011145,20240525,35,16,2,14,,Completed,INV-202405-011145
11146,SAL011146,20240616,946,148,13,15,,Completed,INV-202406-011146
11147,SAL011147,20230603,528,216,18,14,,Completed,INV-202306-011147
11148,SAL011148,20260217,310,226,19,11,,Completed,INV-202602-011148
11149,SAL011149,20240127,925,106,9,12,,Completed,INV-202401-011149
11150,SAL011150,20230827,251,270,23,9,,Completed,INV-202308-011150
11151,SAL011151,20250210,331,37,4,7,,Completed,INV-202502-011151
11152,SAL011152,20240828,630,108,9,14,17.0,Pending,INV-202408-011152
11153,SAL011153,20231217,927,292,25,17,,Completed,INV-202312-011153
11154,SAL011154,20230420,532,141,12,10,,Completed,INV-202304-011154
11155,SAL011155,20231025,732,95,8,10,,Completed,INV-202310-011155
11156,SAL011156,20240119,140,160,14,18,,Pending,INV-202401-011156
11157,SAL011157,20231029,498,136,12,11,,Completed,INV-202310-011157
11158,SAL011158,20241027,116,297,25,7,17.0,Completed,INV-202410-011158
11159,SAL011159,20250326,836,161,14,18,,Completed,INV-202503-011159
11160,SAL011160,20241028,920,254,22,17,,Completed,INV-202410-011160
11161,SAL011161,20260215,318,155,13,9,,Completed,INV-202602-011161
11162,SAL011162,20220202,923,277,24,2,,Completed,INV-202202-011162
11163,SAL011163,20250825,10,190,16,1,26.0,Completed,INV-202508-011163
11164,SAL011164,20260227,227,166,14,17,39.0,Completed,INV-202602-011164
11165,SAL011165,20230504,965,89,8,8,,Pending,INV-202305-011165
11166,SAL011166,20251114,734,56,5,12,,Completed,INV-202511-011166
11167,SAL011167,20230127,89,189,16,5,,Completed,INV-202301-011167
11168,SAL011168,20220317,814,24,2,2,,Completed,INV-202203-011168
11169,SAL011169,20241205,389,31,3,10,,Completed,INV-202412-011169
11170,SAL011170,20230314,411,137,12,15,,Completed,INV-202303-011170
11171,SAL011171,20250814,180,110,10,14,5.0,Completed,INV-202508-011171
11172,SAL011172,20220102,477,210,18,3,,Completed,INV-202201-011172
11173,SAL011173,20251003,402,38,4,2,36.0,Completed,INV-202510-011173
11174,SAL011174,20231124,480,146,13,4,,Completed,INV-202311-011174
11175,SAL011175,20241212,929,68,6,17,,Completed,INV-202412-011175
11176,SAL011176,20230923,111,42,4,1,,Completed,INV-202309-011176
11177,SAL011177,20220612,489,288,24,8,,Completed,INV-202206-011177
11178,SAL011178,20250328,180,163,14,3,27.0,Completed,INV-202503-011178
11179,SAL011179,20241106,184,142,12,6,,Completed,INV-202411-011179
11180,SAL011180,20260413,829,15,2,5,,Completed,INV-202604-011180
11181,SAL011181,20250703,594,106,9,9,,Completed,INV-202507-011181
11182,SAL011182,20241108,36,291,25,6,,Pending,INV-202411-011182
11183,SAL011183,20220116,923,64,6,14,,Completed,INV-202201-011183
11184,SAL011184,20240320,566,199,17,9,,Completed,INV-202403-011184
11185,SAL011185,20240102,300,248,21,6,,Completed,INV-202401-011185
11186,SAL011186,20240405,675,202,17,16,,Completed,INV-202404-011186
11187,SAL011187,20241214,429,133,12,9,,Completed,INV-202412-011187
11188,SAL011188,20250404,215,116,10,17,,Completed,INV-202504-011188
11189,SAL011189,20230507,40,27,3,9,,Completed,INV-202305-011189
11190,SAL011190,20250902,972,232,20,1,36.0,Completed,INV-202509-011190
11191,SAL011191,20220105,452,272,23,17,,Completed,INV-202201-011191
11192,SAL011192,20251014,277,260,22,18,,Completed,INV-202510-011192
11193,SAL011193,20231106,828,284,24,5,,Completed,INV-202311-011193
11194,SAL011194,20230426,283,250,21,10,,Pending,INV-202304-011194
11195,SAL011195,20260219,201,276,23,11,,Completed,INV-202602-011195
11196,SAL011196,20220410,451,132,11,16,,Completed,INV-202204-011196
11197,SAL011197,20240720,107,54,5,3,,Completed,INV-202407-011197
11198,SAL011198,20231030,199,228,19,4,,Completed,INV-202310-011198
11199,SAL011199,20240723,853,205,18,17,,Completed,INV-202407-011199
11200,SAL011200,20260214,693,166,14,13,,Completed,INV-202602-011200
11201,SAL011201,20250216,130,65,6,12,25.0,Completed,INV-202502-011201
11202,SAL011202,20241019,402,66,6,2,36.0,Completed,INV-202410-011202
11203,SAL011203,20240429,701,254,22,7,,Completed,INV-202404-011203
11204,SAL011204,20231230,12,27,3,7,,Completed,INV-202312-011204
11205,SAL011205,20240328,473,115,10,14,,Completed,INV-202403-011205
11206,SAL011206,20231230,568,206,18,3,,Completed,INV-202312-011206
11207,SAL011207,20230530,58,144,12,2,,Completed,INV-202305-011207
11208,SAL011208,20231215,58,262,22,12,,Completed,INV-202312-011208
11209,SAL011209,20220629,653,267,23,4,,Completed,INV-202206-011209
11210,SAL011210,20230131,871,256,22,14,,Completed,INV-202301-011210
11211,SAL011211,20251025,377,95,8,11,,Completed,INV-202510-011211
11212,SAL011212,20221203,430,31,3,9,,Completed,INV-202212-011212
11213,SAL011213,20260302,987,97,9,9,,Completed,INV-202603-011213
11214,SAL011214,20260218,351,269,23,8,,Completed,INV-202602-011214
11215,SAL011215,20241216,594,27,3,16,,Completed,INV-202412-011215
11216,SAL011216,20221024,214,160,14,10,,Completed,INV-202210-011216
11217,SAL011217,20230411,722,50,5,16,,Completed,INV-202304-011217
11218,SAL011218,20220829,534,14,2,6,,Completed,INV-202208-011218
11219,SAL011219,20230204,891,146,13,5,,Completed,INV-202302-011219
11220,SAL011220,20230603,221,287,24,18,,Completed,INV-202306-011220
11221,SAL011221,20220604,449,40,4,3,,Completed,INV-202206-011221
11222,SAL011222,20260715,462,42,4,6,,Completed,INV-202607-011222
11223,SAL011223,20260117,562,70,6,8,,Completed,INV-202601-011223
11224,SAL011224,20251012,856,121,11,6,25.0,Completed,INV-202510-011224
11225,SAL011225,20230103,466,286,24,7,,Completed,INV-202301-011225
11226,SAL011226,20240828,617,257,22,2,17.0,Completed,INV-202408-011226
11227,SAL011227,20220517,712,30,3,2,,Completed,INV-202205-011227
11228,SAL011228,20241018,641,176,15,10,,Completed,INV-202410-011228
11229,SAL011229,20260315,152,30,3,14,,Completed,INV-202603-011229
11230,SAL011230,20230125,191,67,6,6,,Completed,INV-202301-011230
11231,SAL011231,20221123,993,176,15,13,,Completed,INV-202211-011231
11232,SAL011232,20241210,833,255,22,8,14.0,Pending,INV-202412-011232
11233,SAL011233,20251211,995,26,3,16,,Completed,INV-202512-011233
11234,SAL011234,20251126,971,72,6,5,18.0,Completed,INV-202511-011234
11235,SAL011235,20250807,12,191,16,8,,Completed,INV-202508-011235
11236,SAL011236,20231220,143,49,5,17,,Completed,INV-202312-011236
11237,SAL011237,20230715,481,221,19,14,,Completed,INV-202307-011237
11238,SAL011238,20230517,219,277,24,9,,Completed,INV-202305-011238
11239,SAL011239,20250104,127,281,24,15,,Completed,INV-202501-011239
11240,SAL011240,20230506,635,14,2,2,,Completed,INV-202305-011240
11241,SAL011241,20231210,887,204,17,2,,Completed,INV-202312-011241
11242,SAL011242,20250228,781,105,9,7,36.0,Pending,INV-202502-011242
11243,SAL011243,20231201,3,275,23,14,,Completed,INV-202312-011243
11244,SAL011244,20220115,257,33,3,17,,Completed,INV-202201-011244
11245,SAL011245,20260202,587,53,5,16,19.0,Completed,INV-202602-011245
11246,SAL011246,20250721,703,133,12,1,,Completed,INV-202507-011246
11247,SAL011247,20241120,474,162,14,1,,Completed,INV-202411-011247
11248,SAL011248,20240118,645,66,6,5,,Completed,INV-202401-011248
11249,SAL011249,20250604,762,189,16,6,40.0,Completed,INV-202506-011249
11250,SAL011250,20240522,729,165,14,3,,Completed,INV-202405-011250
11251,SAL011251,20260214,575,190,16,12,,Completed,INV-202602-011251
11252,SAL011252,20260626,56,248,21,1,,Completed,INV-202606-011252
11253,SAL011253,20260412,455,56,5,10,,Completed,INV-202604-011253
11254,SAL011254,20221005,132,121,11,9,,Completed,INV-202210-011254
11255,SAL011255,20230815,593,27,3,10,,Completed,INV-202308-011255
11256,SAL011256,20230908,722,191,16,15,,Completed,INV-202309-011256
11257,SAL011257,20221024,186,263,22,5,,Completed,INV-202210-011257
11258,SAL011258,20240912,498,17,2,1,17.0,Completed,INV-202409-011258
11259,SAL011259,20230429,746,89,8,7,,Completed,INV-202304-011259
11260,SAL011260,20220218,617,287,24,14,,Completed,INV-202202-011260
11261,SAL011261,20241009,776,146,13,6,,Completed,INV-202410-011261
11262,SAL011262,20250318,436,95,8,13,,Completed,INV-202503-011262
11263,SAL011263,20230906,318,17,2,4,,Completed,INV-202309-011263
11264,SAL011264,20231102,93,48,4,14,,Completed,INV-202311-011264
11265,SAL011265,20250308,624,51,5,6,,Completed,INV-202503-011265
11266,SAL011266,20260109,947,23,2,6,,Completed,INV-202601-011266
11267,SAL011267,20250915,8,283,24,5,5.0,Completed,INV-202509-011267
11268,SAL011268,20251012,288,257,22,18,45.0,Completed,INV-202510-011268
11269,SAL011269,20241027,10,101,9,8,17.0,Completed,INV-202410-011269
11270,SAL011270,20260622,873,232,20,15,,Completed,INV-202606-011270
11271,SAL011271,20260605,508,49,5,3,,Completed,INV-202606-011271
11272,SAL011272,20250315,318,160,14,1,,Completed,INV-202503-011272
11273,SAL011273,20240703,856,297,25,15,,Completed,INV-202407-011273
11274,SAL011274,20220830,629,243,21,5,,Completed,INV-202208-011274
11275,SAL011275,20220803,368,188,16,6,,Completed,INV-202208-011275
11276,SAL011276,20221019,245,53,5,10,,Completed,INV-202210-011276
11277,SAL011277,20250617,258,142,12,16,,Completed,INV-202506-011277
11278,SAL011278,20240522,65,217,19,5,,Completed,INV-202405-011278
11279,SAL011279,20250612,536,158,14,9,,Completed,INV-202506-011279
11280,SAL011280,20220706,922,49,5,6,,Completed,INV-202207-011280
11281,SAL011281,20240910,458,200,17,10,17.0,Completed,INV-202409-011281
11282,SAL011282,20250918,256,17,2,7,17.0,Completed,INV-202509-011282
11283,SAL011283,20240430,91,132,11,8,,Completed,INV-202404-011283
11284,SAL011284,20240131,320,163,14,10,,Completed,INV-202401-011284
11285,SAL011285,20240911,934,248,21,13,,Completed,INV-202409-011285
11286,SAL011286,20251201,170,29,3,10,33.0,Completed,INV-202512-011286
11287,SAL011287,20240229,522,44,4,4,,Completed,INV-202402-011287
11288,SAL011288,20240821,65,127,11,10,17.0,Completed,INV-202408-011288
11289,SAL011289,20250911,212,60,5,14,,Completed,INV-202509-011289
11290,SAL011290,20250424,313,268,23,14,,Completed,INV-202504-011290
11291,SAL011291,20241223,224,145,13,16,,Completed,INV-202412-011291
11292,SAL011292,20260410,465,287,24,8,7.0,Completed,INV-202604-011292
11293,SAL011293,20230322,605,64,6,7,,Completed,INV-202303-011293
11294,SAL011294,20250425,687,213,18,14,,Completed,INV-202504-011294
11295,SAL011295,20230426,521,227,19,12,,Completed,INV-202304-011295
11296,SAL011296,20240229,449,86,8,3,,Completed,INV-202402-011296
11297,SAL011297,20230810,574,67,6,3,,Completed,INV-202308-011297
11298,SAL011298,20250919,754,44,4,13,39.0,Completed,INV-202509-011298
11299,SAL011299,20260531,533,254,22,18,42.0,Completed,INV-202605-011299
11300,SAL011300,20230214,886,298,25,4,,Completed,INV-202302-011300
11301,SAL011301,20220201,465,163,14,2,,Completed,INV-202202-011301
11302,SAL011302,20231212,392,177,15,3,,Completed,INV-202312-011302
11303,SAL011303,20231204,934,183,16,1,,Completed,INV-202312-011303
11304,SAL011304,20250921,117,87,8,8,,Completed,INV-202509-011304
11305,SAL011305,20240914,104,18,2,13,17.0,Completed,INV-202409-011305
11306,SAL011306,20230916,259,44,4,8,,Completed,INV-202309-011306
11307,SAL011307,20240908,246,135,12,8,,Completed,INV-202409-011307
11308,SAL011308,20230518,814,71,6,12,,Completed,INV-202305-011308
11309,SAL011309,20231101,645,208,18,7,,Completed,INV-202311-011309
11310,SAL011310,20220309,113,166,14,17,,Completed,INV-202203-011310
11311,SAL011311,20240201,192,200,17,2,,Completed,INV-202402-011311
11312,SAL011312,20221003,439,284,24,2,,Completed,INV-202210-011312
11313,SAL011313,20240411,549,163,14,13,,Completed,INV-202404-011313
11314,SAL011314,20240216,982,138,12,15,,Completed,INV-202402-011314
11315,SAL011315,20240303,671,112,10,9,,Completed,INV-202403-011315
11316,SAL011316,20250508,950,267,23,11,,Completed,INV-202505-011316
11317,SAL011317,20251108,538,281,24,13,,Completed,INV-202511-011317
11318,SAL011318,20260429,6,289,25,15,,Completed,INV-202604-011318
11319,SAL011319,20240125,199,39,4,1,,Completed,INV-202401-011319
11320,SAL011320,20230808,35,195,17,13,,Completed,INV-202308-011320
11321,SAL011321,20260424,316,165,14,9,,Completed,INV-202604-011321
11322,SAL011322,20220722,56,263,22,11,,Completed,INV-202207-011322
11323,SAL011323,20220804,278,14,2,13,,Completed,INV-202208-011323
11324,SAL011324,20241213,415,232,20,4,,Completed,INV-202412-011324
11325,SAL011325,20250429,718,63,6,3,,Completed,INV-202504-011325
11326,SAL011326,20230425,391,150,13,18,,Completed,INV-202304-011326
11327,SAL011327,20221224,186,159,14,4,,Completed,INV-202212-011327
11328,SAL011328,20260416,10,16,2,10,,Completed,INV-202604-011328
11329,SAL011329,20250331,18,33,3,12,,Completed,INV-202503-011329
11330,SAL011330,20230927,314,266,23,8,,Completed,INV-202309-011330
11331,SAL011331,20221216,965,131,11,2,,Completed,INV-202212-011331
11332,SAL011332,20220107,127,164,14,8,,Completed,INV-202201-011332
11333,SAL011333,20230314,347,57,5,7,,Pending,INV-202303-011333
11334,SAL011334,20251119,863,115,10,5,17.0,Completed,INV-202511-011334
11335,SAL011335,20220127,32,122,11,5,,Completed,INV-202201-011335
11336,SAL011336,20260423,964,98,9,11,26.0,Completed,INV-202604-011336
11337,SAL011337,20251202,611,133,12,18,36.0,Completed,INV-202512-011337
11338,SAL011338,20220711,65,272,23,10,,Completed,INV-202207-011338
11339,SAL011339,20241117,982,200,17,5,36.0,Completed,INV-202411-011339
11340,SAL011340,20230309,927,110,10,7,,Completed,INV-202303-011340
11341,SAL011341,20250529,735,221,19,8,,Completed,INV-202505-011341
11342,SAL011342,20250515,66,58,5,14,,Completed,INV-202505-011342
11343,SAL011343,20250822,97,248,21,9,30.0,Completed,INV-202508-011343
11344,SAL011344,20230810,576,239,20,1,,Completed,INV-202308-011344
11345,SAL011345,20220814,589,203,17,14,,Completed,INV-202208-011345
11346,SAL011346,20260109,353,165,14,17,,Completed,INV-202601-011346
11347,SAL011347,20220126,164,271,23,6,,Completed,INV-202201-011347
11348,SAL011348,20220530,2,127,11,10,,Completed,INV-202205-011348
11349,SAL011349,20260718,792,59,5,2,,Completed,INV-202607-011349
11350,SAL011350,20250712,146,21,2,9,18.0,Completed,INV-202507-011350
11351,SAL011351,20220430,292,261,22,10,,Completed,INV-202204-011351
11352,SAL011352,20221019,293,33,3,2,,Completed,INV-202210-011352
11353,SAL011353,20250402,160,121,11,5,,Completed,INV-202504-011353
11354,SAL011354,20250824,827,129,11,6,39.0,Completed,INV-202508-011354
11355,SAL011355,20250424,220,278,24,5,,Completed,INV-202504-011355
11356,SAL011356,20220704,651,280,24,11,,Completed,INV-202207-011356
11357,SAL011357,20230611,62,229,20,2,,Completed,INV-202306-011357
11358,SAL011358,20221214,879,210,18,15,,Completed,INV-202212-011358
11359,SAL011359,20220304,634,255,22,3,,Completed,INV-202203-011359
11360,SAL011360,20240724,322,171,15,7,,Completed,INV-202407-011360
11361,SAL011361,20260308,891,62,6,6,,Completed,INV-202603-011361
11362,SAL011362,20251231,909,149,13,3,,Completed,INV-202512-011362
11363,SAL011363,20260109,674,40,4,8,,Completed,INV-202601-011363
