inventory_key,inventory_code,purchase_key,inventory_date_key,product_key,store_key,received_quantity,accepted_quantity,damaged_quantity,inventory_status,batch_number,warehouse_location,expiry_date
17869,INV017869,19898,20220126,396,25,201,201,0,Received,BAT00017869,E-09-03,2024-01-26
17870,INV017870,19899,20240326,383,10,3,3,0,Received,BAT00017870,E-13-02,
17871,INV017871,19900,20261111,651,11,482,482,0,Received,BAT00017871,A-11-01,2027-11-11
17872,INV017872,19901,20241204,507,9,14,14,0,Received,BAT00017872,A-06-03,
17873,INV017873,19902,20260724,457,5,318,318,0,Received,BAT00017873,D-01-01,2027-07-24
17874,INV017874,19903,20270101,468,13,26,25,1,Partial,BAT00017874,B-02-04,
17875,INV017875,19904,20250406,556,21,311,311,0,Received,BAT00017875,D-16-03,2026-04-06
17876,INV017876,19905,20240220,926,24,11,11,0,Received,BAT00017876,C-01-01,
17877,INV017877,19906,20260127,990,21,62,62,0,Received,BAT00017877,A-07-01,2027-07-21
17878,INV017878,19907,20240725,491,2,247,247,0,Received,BAT00017878,D-20-04,2026-07-25
17879,INV017879,19908,20260405,401,3,11,11,0,Received,BAT00017879,B-09-06,
17880,INV017880,19909,20240428,979,7,9,9,0,Received,BAT00017880,B-04-01,
17881,INV017881,19910,20240307,32,24,123,123,0,Received,BAT00017881,B-08-04,
17882,INV017882,19911,20230216,282,16,22,22,0,Received,BAT00017882,E-05-05,
17883,INV017883,19913,20220629,636,13,112,112,0,Received,BAT00017883,B-05-01,
17884,INV017884,19914,20261211,214,16,3,3,0,Received,BAT00017884,B-09-01,
17885,INV017885,19915,20240914,918,4,40,40,0,Received,BAT00017885,A-12-01,
17886,INV017886,19916,20230211,842,12,8,8,0,Received,BAT00017886,B-05-03,
17887,INV017887,19917,20230412,198,4,141,141,0,Received,BAT00017887,A-09-03,
17888,INV017888,19918,20250730,619,17,55,55,0,Received,BAT00017888,A-06-01,
17889,INV017889,19919,20250516,621,4,334,334,0,Received,BAT00017889,D-06-04,2026-05-16
17890,INV017890,19921,20230628,147,12,22,22,0,Received,BAT00017890,D-06-06,
17891,INV017891,19922,20250510,328,19,170,170,0,Received,BAT00017891,A-14-06,
17892,INV017892,19923,20261011,253,2,99,99,0,Received,BAT00017892,D-10-06,
17893,INV017893,19924,20220914,625,17,250,250,0,Received,BAT00017893,D-11-05,
17894,INV017894,19925,20241115,11,16,26,26,0,Received,BAT00017894,A-13-06,
17895,INV017895,19927,20250721,532,2,57,53,4,Partial,BAT00017895,D-17-04,
17896,INV017896,19928,20240314,922,23,202,202,0,Received,BAT00017896,C-16-02,
17897,INV017897,19929,20230103,908,18,331,331,0,Received,BAT00017897,B-10-02,
17898,INV017898,19930,20261203,55,8,179,179,0,Received,BAT00017898,D-14-06,
17899,INV017899,19932,20260702,258,7,13,13,0,Received,BAT00017899,E-05-01,
17900,INV017900,19933,20261211,750,8,74,74,0,Received,BAT00017900,E-11-03,
17901,INV017901,19934,20221220,963,5,17,17,0,Received,BAT00017901,C-11-01,
17902,INV017902,19935,20260321,529,1,211,211,0,Received,BAT00017902,D-17-04,2027-03-21
17903,INV017903,19936,20220924,796,9,20,20,0,Received,BAT00017903,D-18-05,
17904,INV017904,19938,20250220,344,5,37,37,0,Received,BAT00017904,E-07-05,
17905,INV017905,19939,20260814,143,25,25,25,0,Received,BAT00017905,D-17-05,
17906,INV017906,19940,20250126,533,1,40,40,0,Received,BAT00017906,A-15-06,
17907,INV017907,19941,20261125,621,10,355,355,0,Received,BAT00017907,D-01-04,2027-11-25
17908,INV017908,19942,20250909,493,17,73,73,0,Received,BAT00017908,C-02-03,
17909,INV017909,19944,20241215,569,20,64,64,0,Received,BAT00017909,C-14-05,2026-06-08
17910,INV017910,19945,20261107,7,1,68,65,3,Partial,BAT00017910,A-07-06,2028-11-06
17911,INV017911,19947,20221223,803,4,78,78,0,Received,BAT00017911,B-18-03,
17912,INV017912,19948,20250302,32,18,64,64,0,Received,BAT00017912,B-20-06,
17913,INV017913,19949,20261030,891,25,86,86,0,Received,BAT00017913,C-04-04,
17914,INV017914,19950,20240417,122,3,157,157,0,Received,BAT00017914,E-16-04,2026-04-17
17915,INV017915,19951,20261221,466,3,226,226,0,Received,BAT00017915,E-12-03,
17916,INV017916,19952,20250314,872,25,70,70,0,Received,BAT00017916,D-18-05,
17917,INV017917,19953,20250726,621,16,389,389,0,Received,BAT00017917,A-07-05,2026-07-26
17918,INV017918,19954,20250713,327,20,41,41,0,Received,BAT00017918,B-12-03,
17919,INV017919,19955,20230716,800,7,33,31,2,Partial,BAT00017919,D-14-01,
17920,INV017920,19956,20240305,667,8,78,78,0,Received,BAT00017920,C-18-06,
17921,INV017921,19957,20251222,946,13,184,184,0,Received,BAT00017921,D-19-03,2026-12-22
17922,INV017922,19958,20230707,44,24,288,288,0,Received,BAT00017922,D-09-02,
17923,INV017923,19959,20220628,996,3,397,364,33,Partial,BAT00017923,C-16-02,
17924,INV017924,19960,20231008,238,12,168,168,0,Received,BAT00017924,C-11-02,
17925,INV017925,19961,20240801,240,4,60,60,0,Received,BAT00017925,B-01-05,2026-08-01
17926,INV017926,19962,20250913,698,3,26,26,0,Received,BAT00017926,B-05-05,
17927,INV017927,19963,20240624,833,7,95,95,0,Received,BAT00017927,B-10-05,
17928,INV017928,19964,20250901,875,9,11,11,0,Received,BAT00017928,C-02-04,
17929,INV017929,19965,20251123,700,5,154,154,0,Received,BAT00017929,E-05-06,2026-11-23
17930,INV017930,19966,20220330,612,8,153,153,0,Received,BAT00017930,C-06-06,
17931,INV017931,19967,20230903,511,15,89,89,0,Received,BAT00017931,C-20-06,
17932,INV017932,19968,20260525,534,2,67,62,5,Partial,BAT00017932,B-17-03,
17933,INV017933,19970,20260413,289,19,215,215,0,Received,BAT00017933,A-15-05,2028-04-12
17934,INV017934,19971,20220516,91,4,167,167,0,Received,BAT00017934,E-15-01,
17935,INV017935,19972,20241128,684,4,29,29,0,Received,BAT00017935,A-17-03,
17936,INV017936,19973,20220803,503,22,21,21,0,Received,BAT00017936,C-02-05,
17937,INV017937,19974,20250628,100,11,25,25,0,Received,BAT00017937,A-05-03,
17938,INV017938,19975,20220908,79,5,7,6,1,Partial,BAT00017938,B-20-02,
17939,INV017939,19976,20250415,950,1,314,314,0,Received,BAT00017939,A-15-01,2026-04-15
17940,INV017940,19977,20250601,746,3,75,75,0,Received,BAT00017940,C-05-05,
17941,INV017941,19978,20240827,758,25,11,11,0,Received,BAT00017941,E-13-02,
17942,INV017942,19979,20220919,964,4,294,294,0,Received,BAT00017942,A-13-06,
17943,INV017943,19980,20260519,84,3,46,46,0,Received,BAT00017943,C-20-02,
17944,INV017944,19981,20260307,35,15,68,68,0,Received,BAT00017944,B-09-02,
17945,INV017945,19982,20260503,917,13,130,130,0,Received,BAT00017945,A-18-04,2027-10-25
17946,INV017946,19983,20240904,570,14,281,281,0,Received,BAT00017946,E-15-03,2026-09-04
17947,INV017947,19984,20220209,259,4,159,159,0,Received,BAT00017947,B-20-04,
17948,INV017948,19985,20221110,622,13,95,95,0,Received,BAT00017948,C-17-04,
17949,INV017949,19986,20230926,337,23,19,19,0,Received,BAT00017949,D-16-06,
17950,INV017950,19988,20220609,536,22,22,22,0,Received,BAT00017950,E-17-02,
17951,INV017951,19989,20260319,304,24,125,125,0,Received,BAT00017951,A-02-02,2027-09-10
17952,INV017952,19990,20261106,375,21,107,107,0,Received,BAT00017952,D-11-01,
17953,INV017953,19991,20230525,929,22,38,38,0,Received,BAT00017953,A-15-01,
17954,INV017954,19992,20220815,84,2,63,63,0,Received,BAT00017954,A-05-04,
17955,INV017955,19993,20231222,993,14,195,195,0,Received,BAT00017955,E-07-03,2024-12-21
17956,INV017956,19994,20240604,396,15,120,120,0,Received,BAT00017956,E-18-01,2026-06-04
17957,INV017957,19995,20250918,181,18,556,556,0,Received,BAT00017957,E-06-05,2026-09-18
17958,INV017958,19996,20250731,310,10,491,491,0,Received,BAT00017958,D-09-06,2026-07-31
17959,INV017959,19997,20251013,693,19,3,3,0,Received,BAT00017959,C-18-04,
17960,INV017960,19998,20220831,726,18,21,21,0,Received,BAT00017960,C-17-04,
17961,INV017961,19999,20231022,954,9,12,12,0,Received,BAT00017961,D-04-01,
17962,INV017962,20000,20251014,694,6,93,93,0,Received,BAT00017962,B-01-06,
17963,INV017963,20001,20251115,402,7,230,230,0,Received,BAT00017963,D-16-02,2027-11-15
17964,INV017964,20002,20220128,736,19,46,46,0,Received,BAT00017964,E-15-04,
17965,INV017965,20003,20220531,857,15,218,218,0,Received,BAT00017965,C-11-01,2023-05-31
17966,INV017966,20004,20231016,710,1,9,9,0,Received,BAT00017966,C-07-04,
17967,INV017967,20005,20220115,186,14,19,19,0,Received,BAT00017967,C-03-02,
17968,INV017968,20006,20240702,86,23,40,0,40,Rejected,BAT00017968,D-12-03,
17969,INV017969,20007,20230326,518,1,153,153,0,Received,BAT00017969,E-04-04,
17970,INV017970,20009,20260803,318,21,54,54,0,Received,BAT00017970,E-10-05,
17971,INV017971,20010,20231228,565,12,113,113,0,Received,BAT00017971,D-18-01,2025-06-20
17972,INV017972,20011,20250807,943,25,11,11,0,Received,BAT00017972,B-15-02,
17973,INV017973,20012,20260928,516,4,19,19,0,Received,BAT00017973,E-05-01,
17974,INV017974,20013,20230819,864,17,175,175,0,Received,BAT00017974,C-09-04,2024-08-18
17975,INV017975,20014,20260131,638,9,108,108,0,Received,BAT00017975,D-14-04,2027-01-31
17976,INV017976,20015,20260717,94,1,84,84,0,Received,BAT00017976,B-08-06,
17977,INV017977,20016,20231101,935,7,41,41,0,Received,BAT00017977,C-13-05,
17978,INV017978,20017,20240706,910,19,78,78,0,Received,BAT00017978,D-16-06,
17979,INV017979,20018,20260105,779,10,106,106,0,Received,BAT00017979,A-16-04,
17980,INV017980,20019,20260703,696,7,99,99,0,Received,BAT00017980,A-16-02,
17981,INV017981,20021,20251030,803,4,82,82,0,Received,BAT00017981,D-19-06,
17982,INV017982,20022,20220915,887,5,24,24,0,Received,BAT00017982,B-13-06,
17983,INV017983,20023,20221120,886,15,26,26,0,Received,BAT00017983,E-05-03,
17984,INV017984,20025,20240718,589,10,82,82,0,Received,BAT00017984,E-18-01,
17985,INV017985,20027,20220126,460,13,92,92,0,Received,BAT00017985,C-16-03,
17986,INV017986,20028,20230419,83,1,25,25,0,Received,BAT00017986,B-05-01,
17987,INV017987,20029,20231024,39,10,164,164,0,Received,BAT00017987,E-06-05,
17988,INV017988,20030,20230325,876,17,20,20,0,Received,BAT00017988,D-04-06,
17989,INV017989,20031,20260315,660,9,154,154,0,Received,BAT00017989,B-03-03,
17990,INV017990,20032,20260119,305,13,204,204,0,Received,BAT00017990,B-04-05,2027-01-19
17991,INV017991,20033,20250827,550,23,53,53,0,Received,BAT00017991,A-06-02,
17992,INV017992,20034,20250813,735,10,69,69,0,Received,BAT00017992,A-03-02,
17993,INV017993,20035,20251109,518,15,286,286,0,Received,BAT00017993,C-14-02,
17994,INV017994,20036,20250822,140,25,144,144,0,Received,BAT00017994,A-05-06,
17995,INV017995,20037,20250921,19,10,285,285,0,Received,BAT00017995,E-05-01,
17996,INV017996,20038,20251115,955,5,53,53,0,Received,BAT00017996,A-03-01,2027-05-09
17997,INV017997,20039,20250514,720,22,30,30,0,Received,BAT00017997,C-18-04,
17998,INV017998,20040,20221216,31,18,155,0,155,Rejected,BAT00017998,E-02-05,2023-12-16
17999,INV017999,20041,20240807,391,23,155,155,0,Received,BAT00017999,B-02-01,2026-08-07
18000,INV018000,20042,20261217,37,18,74,74,0,Received,BAT00018000,A-18-05,
18001,INV018001,20043,20220304,117,10,19,18,1,Partial,BAT00018001,B-06-01,
18002,INV018002,20044,20230106,399,19,26,26,0,Received,BAT00018002,B-09-03,
18003,INV018003,20045,20240921,228,9,54,54,0,Received,BAT00018003,C-05-02,
18004,INV018004,20047,20220312,208,11,423,423,0,Received,BAT00018004,B-13-04,2023-03-12
18005,INV018005,20048,20240717,502,8,7,7,0,Received,BAT00018005,B-18-03,
18006,INV018006,20049,20220901,606,1,147,147,0,Received,BAT00018006,C-16-01,2024-08-31
18007,INV018007,20050,20230828,156,15,28,28,0,Received,BAT00018007,A-19-04,
18008,INV018008,20051,20220130,765,13,32,32,0,Received,BAT00018008,C-17-01,
18009,INV018009,20052,20220319,114,8,13,13,0,Received,BAT00018009,D-03-06,
18010,INV018010,20054,20250506,973,25,134,134,0,Received,BAT00018010,C-07-01,2026-10-28
18011,INV018011,20055,20240723,258,18,16,16,0,Received,BAT00018011,C-14-05,
18012,INV018012,20056,20240107,552,7,18,18,0,Received,BAT00018012,D-17-01,
18013,INV018013,20057,20230129,79,8,8,8,0,Received,BAT00018013,D-08-06,
18014,INV018014,20058,20260303,913,9,126,126,0,Received,BAT00018014,E-11-02,
18015,INV018015,20059,20220408,553,5,54,54,0,Received,BAT00018015,C-15-02,
18016,INV018016,20060,20250729,685,7,28,28,0,Received,BAT00018016,E-03-05,
18017,INV018017,20061,20250911,396,25,162,158,4,Partial,BAT00018017,C-19-04,2027-09-11
18018,INV018018,20062,20230830,230,22,67,67,0,Received,BAT00018018,E-16-04,
18019,INV018019,20063,20230819,641,21,230,230,0,Received,BAT00018019,B-17-02,
18020,INV018020,20064,20240719,503,8,20,20,0,Received,BAT00018020,D-20-01,
18021,INV018021,20065,20250614,290,22,312,312,0,Received,BAT00018021,B-04-03,2026-06-14
18022,INV018022,20066,20240520,869,9,105,97,8,Partial,BAT00018022,B-10-03,
18023,INV018023,20068,20240330,802,8,81,81,0,Received,BAT00018023,C-05-02,2025-09-21
18024,INV018024,20069,20230714,386,2,121,121,0,Received,BAT00018024,A-14-06,
18025,INV018025,20070,20241009,718,12,93,93,0,Received,BAT00018025,D-01-04,
18026,INV018026,20071,20261221,105,10,54,54,0,Received,BAT00018026,C-19-06,
18027,INV018027,20072,20240709,849,1,24,24,0,Received,BAT00018027,E-20-02,
18028,INV018028,20073,20240620,177,24,118,118,0,Received,BAT00018028,C-13-05,2025-12-12
18029,INV018029,20074,20240126,153,24,18,18,0,Received,BAT00018029,A-04-04,
18030,INV018030,20075,20251127,366,13,13,13,0,Received,BAT00018030,B-05-03,
18031,INV018031,20076,20230330,646,4,48,48,0,Received,BAT00018031,B-17-01,
18032,INV018032,20077,20241205,52,13,58,58,0,Received,BAT00018032,C-17-04,
18033,INV018033,20079,20240919,157,5,19,19,0,Received,BAT00018033,E-07-03,
18034,INV018034,20080,20230915,33,6,14,14,0,Received,BAT00018034,B-20-05,
18035,INV018035,20081,20260726,357,23,68,68,0,Received,BAT00018035,A-12-06,
18036,INV018036,20082,20250818,94,18,82,82,0,Received,BAT00018036,E-20-04,
18037,INV018037,20083,20250318,724,25,15,15,0,Received,BAT00018037,D-17-03,
18038,INV018038,20084,20240729,831,23,174,174,0,Received,BAT00018038,E-02-03,
18039,INV018039,20085,20230728,898,16,20,20,0,Received,BAT00018039,C-01-03,
18040,INV018040,20086,20240517,931,21,37,37,0,Received,BAT00018040,A-19-06,
18041,INV018041,20087,20250514,852,24,17,17,0,Received,BAT00018041,C-11-04,
18042,INV018042,20088,20260911,546,10,350,0,350,Rejected,BAT00018042,C-05-03,2027-09-11
18043,INV018043,20089,20230923,773,7,69,69,0,Received,BAT00018043,A-03-04,
18044,INV018044,20091,20231023,457,8,293,293,0,Received,BAT00018044,C-11-01,2024-10-22
18045,INV018045,20094,20240229,942,9,44,44,0,Received,BAT00018045,A-12-01,
18046,INV018046,20095,20261201,690,19,229,229,0,Received,BAT00018046,B-03-04,
18047,INV018047,20097,20231214,706,23,33,33,0,Received,BAT00018047,B-15-06,
18048,INV018048,20098,20240218,229,15,30,30,0,Received,BAT00018048,D-14-02,
18049,INV018049,20099,20241109,598,20,265,265,0,Received,BAT00018049,A-19-05,
18050,INV018050,20100,20230105,724,24,4,4,0,Received,BAT00018050,E-07-02,
18051,INV018051,20101,20240414,584,20,197,197,0,Received,BAT00018051,B-07-02,2025-10-06
18052,INV018052,20102,20260111,744,9,108,108,0,Received,BAT00018052,C-05-06,
18053,INV018053,20103,20260921,558,2,25,25,0,Received,BAT00018053,D-18-01,
18054,INV018054,20104,20261015,840,10,40,40,0,Received,BAT00018054,A-18-04,
18055,INV018055,20105,20220825,767,23,29,27,2,Partial,BAT00018055,E-08-04,2024-02-16
18056,INV018056,20106,20220428,348,19,24,24,0,Received,BAT00018056,B-20-05,
18057,INV018057,20107,20250721,611,7,301,298,3,Partial,BAT00018057,D-20-05,2026-07-21
18058,INV018058,20108,20251218,580,21,25,25,0,Received,BAT00018058,D-09-01,
18059,INV018059,20110,20240724,113,3,204,204,0,Received,BAT00018059,B-11-05,
18060,INV018060,20111,20261220,331,9,31,31,0,Received,BAT00018060,A-09-02,
18061,INV018061,20113,20260909,439,1,44,44,0,Received,BAT00018061,C-15-02,
18062,INV018062,20114,20230430,13,25,35,35,0,Received,BAT00018062,D-05-04,
18063,INV018063,20115,20261014,949,15,110,110,0,Received,BAT00018063,D-06-03,
18064,INV018064,20116,20230302,480,14,24,0,24,Rejected,BAT00018064,C-03-04,
18065,INV018065,20117,20251209,523,6,63,63,0,Received,BAT00018065,B-11-05,
18066,INV018066,20118,20220530,460,13,130,130,0,Received,BAT00018066,D-07-02,
18067,INV018067,20119,20230610,689,2,88,88,0,Received,BAT00018067,E-15-01,2024-12-01
18068,INV018068,20120,20250723,874,17,12,12,0,Received,BAT00018068,E-08-01,
18069,INV018069,20121,20240525,511,3,29,27,2,Partial,BAT00018069,B-10-06,
18070,INV018070,20122,20250215,854,5,16,16,0,Received,BAT00018070,E-19-05,
18071,INV018071,20123,20230314,444,4,41,41,0,Received,BAT00018071,E-10-05,
18072,INV018072,20124,20220329,638,20,250,0,250,Rejected,BAT00018072,C-19-03,2023-03-29
18073,INV018073,20125,20240708,510,1,141,141,0,Received,BAT00018073,D-12-05,
18074,INV018074,20126,20240204,169,8,59,59,0,Received,BAT00018074,A-09-05,
18075,INV018075,20127,20260306,700,9,109,109,0,Received,BAT00018075,E-01-06,2027-03-06
18076,INV018076,20128,20260202,380,13,161,161,0,Received,BAT00018076,E-16-05,2028-02-02
18077,INV018077,20131,20241205,838,4,145,140,5,Partial,BAT00018077,C-09-03,
18078,INV018078,20132,20260814,804,3,96,96,0,Received,BAT00018078,D-09-01,
18079,INV018079,20134,20230203,325,22,26,26,0,Received,BAT00018079,E-02-04,
18080,INV018080,20135,20240728,306,15,410,410,0,Received,BAT00018080,D-20-04,
18081,INV018081,20136,20220926,171,21,2,1,1,Partial,BAT00018081,A-02-03,
18082,INV018082,20137,20240526,413,8,134,134,0,Received,BAT00018082,A-13-02,2026-05-26
18083,INV018083,20138,20250314,264,17,278,278,0,Received,BAT00018083,B-08-06,2026-03-14
18084,INV018084,20139,20230322,599,11,77,77,0,Received,BAT00018084,C-07-06,
18085,INV018085,20140,20240521,608,14,73,73,0,Received,BAT00018085,A-14-06,
18086,INV018086,20141,20220113,241,5,28,28,0,Received,BAT00018086,C-10-01,
18087,INV018087,20142,20230610,610,5,126,126,0,Received,BAT00018087,A-10-05,
18088,INV018088,20143,20240709,533,11,43,43,0,Received,BAT00018088,E-08-03,
18089,INV018089,20145,20251208,557,8,16,15,1,Partial,BAT00018089,A-02-05,
18090,INV018090,20146,20261222,296,23,169,169,0,Received,BAT00018090,D-08-02,
18091,INV018091,20148,20231030,623,13,39,39,0,Received,BAT00018091,B-07-02,2025-04-22
18092,INV018092,20150,20240408,982,14,8,8,0,Received,BAT00018092,E-02-02,
18093,INV018093,20151,20260714,16,16,15,15,0,Received,BAT00018093,D-02-03,
18094,INV018094,20152,20221213,803,2,20,20,0,Received,BAT00018094,B-20-05,
18095,INV018095,20153,20221010,315,19,93,93,0,Received,BAT00018095,A-14-02,
18096,INV018096,20154,20260502,787,4,96,96,0,Received,BAT00018096,A-14-03,2028-05-01
18097,INV018097,20156,20230331,552,11,17,17,0,Received,BAT00018097,A-09-01,
18098,INV018098,20157,20240906,370,5,40,40,0,Received,BAT00018098,B-15-06,
18099,INV018099,20158,20260506,97,7,34,34,0,Received,BAT00018099,B-18-05,
18100,INV018100,20159,20230507,222,10,110,110,0,Received,BAT00018100,C-16-05,
18101,INV018101,20160,20240715,535,12,5,5,0,Received,BAT00018101,A-18-05,
18102,INV018102,20161,20240730,492,25,13,13,0,Received,BAT00018102,E-09-04,
18103,INV018103,20162,20260228,518,5,240,240,0,Received,BAT00018103,D-15-03,
18104,INV018104,20163,20220708,755,8,52,52,0,Received,BAT00018104,B-06-03,
18105,INV018105,20164,20250701,453,24,253,231,22,Partial,BAT00018105,D-02-01,2026-07-01
18106,INV018106,20165,20220705,775,18,9,9,0,Received,BAT00018106,C-17-06,
18107,INV018107,20166,20250120,221,15,163,163,0,Received,BAT00018107,E-03-01,
18108,INV018108,20167,20240118,455,18,21,21,0,Received,BAT00018108,A-20-01,
18109,INV018109,20168,20240406,757,11,99,99,0,Received,BAT00018109,B-19-06,
18110,INV018110,20169,20220814,732,5,440,440,0,Received,BAT00018110,B-09-04,2023-08-14
18111,INV018111,20170,20260424,499,18,51,51,0,Received,BAT00018111,B-13-04,
18112,INV018112,20171,20230207,30,7,254,0,254,Rejected,BAT00018112,B-03-06,2025-02-06
18113,INV018113,20172,20220521,923,16,153,153,0,Received,BAT00018113,D-16-06,2024-05-20
18114,INV018114,20173,20220815,350,2,165,165,0,Received,BAT00018114,E-07-02,
18115,INV018115,20174,20251026,565,15,196,196,0,Received,BAT00018115,A-14-04,2027-04-19
18116,INV018116,20175,20220801,356,10,141,141,0,Received,BAT00018116,B-12-06,2023-08-01
18117,INV018117,20176,20241113,992,15,63,63,0,Received,BAT00018117,A-09-01,
18118,INV018118,20178,20260311,6,13,10,10,0,Received,BAT00018118,D-02-01,
18119,INV018119,20179,20231003,668,3,157,147,10,Partial,BAT00018119,B-07-04,2025-03-26
18120,INV018120,20180,20230531,997,6,232,232,0,Received,BAT00018120,E-13-06,
18121,INV018121,20181,20261202,193,1,123,123,0,Received,BAT00018121,E-09-01,
18122,INV018122,20182,20230218,169,17,100,100,0,Received,BAT00018122,E-09-06,
